datetime,user1_production,user1_consumption,user2_production,user2_consumption
2022-08-25 16:00:00,415.224,126.598,265.513,6.551
2022-08-25 17:00:00,212.587,160.092,154.235,15.77
2022-08-25 18:00:00,64.881,253.014,57.734,22.123
2022-08-25 19:00:00,9.77,345.92,12.331,15.942
2022-08-25 20:00:00,2.503,393.978,0.902,30.46
2022-08-25 21:00:00,1.571,399.79,0.204,34.765
2022-08-25 22:00:00,0.998,386.914,0.248,25.969
2022-08-25 23:00:00,1.11,331.428,0.216,21.504
2022-08-26 00:00:00,0.507,291.638,0.192,18.392
2022-08-26 01:00:00,0.428,264.357,0.092,18.529
2022-08-26 02:00:00,1.003,252.18,0.149,15.706
2022-08-26 03:00:00,0.33,234.189,0.194,15.642
2022-08-26 04:00:00,0.371,236.58,0.192,19.432
2022-08-26 05:00:00,0.318,242.744,0.114,17.46
2022-08-26 06:00:00,1.819,228.747,3.025,19.904
2022-08-26 07:00:00,38.018,203.079,32.7,20.691
2022-08-26 08:00:00,164.223,175.879,94.682,11.266
2022-08-26 09:00:00,329.241,148.171,164.428,8.402
2022-08-26 10:00:00,584.786,141.476,172.349,5.71
2022-08-26 11:00:00,879.674,103.9,116.652,7.072
2022-08-26 12:00:00,1438.651,61.887,194.543,4.317
2022-08-26 13:00:00,1749.416,49.496,327.906,3.124
2022-08-26 14:00:00,1859.305,49.83,239.357,3.745
2022-08-26 15:00:00,1687.286,48.999,188.684,5.819
2022-08-26 16:00:00,1313.571,57.228,146.968,11.242
2022-08-26 17:00:00,831.735,99.145,89.961,11.684
2022-08-26 18:00:00,401.883,166.701,44.327,14.147
2022-08-26 19:00:00,110.385,253.858,9.301,20.722
2022-08-26 20:00:00,7.799,313.135,0.91,26.598
2022-08-26 21:00:00,2.122,369.93,0.259,35.224
2022-08-26 22:00:00,1.572,364.162,0.268,34.576
2022-08-26 23:00:00,1.939,325.795,0.189,23.371
2022-08-27 00:00:00,1.717,293.85,0.158,22.018
2022-08-27 01:00:00,0.806,244.714,0.173,19.523
2022-08-27 02:00:00,0.677,248.026,0.129,16.368
2022-08-27 03:00:00,0.733,221.362,0.124,15.851
2022-08-27 04:00:00,0.637,207.047,0.208,16.595
2022-08-27 05:00:00,0.87,212.87,0.153,15.404
2022-08-27 06:00:00,9.215,192.838,2.787,15.632
2022-08-27 07:00:00,111.764,155.92,25.259,11.498
2022-08-27 08:00:00,375.463,125.974,73.864,11.766
2022-08-27 09:00:00,782.058,110.48,160.484,7.446
2022-08-27 10:00:00,1199.518,89.44,278.448,4.428
2022-08-27 11:00:00,1417.378,89.918,339.598,3.809
2022-08-27 12:00:00,1346.554,86.251,375.559,4.255
2022-08-27 13:00:00,1401.583,88.522,376.307,6.296
2022-08-27 14:00:00,1259.998,97.004,344.282,5.209
2022-08-27 15:00:00,1305.088,94.794,306.595,6.54
2022-08-27 16:00:00,1116.199,91.07,236.628,7.567
2022-08-27 17:00:00,726.191,123.145,133.53,14.097
2022-08-27 18:00:00,331.861,195.694,45.259,20.067
2022-08-27 19:00:00,85.752,262.568,8.47,24.652
2022-08-27 20:00:00,4.744,348.11,0.376,29.525
2022-08-27 21:00:00,2.263,374.149,0.496,36.927
2022-08-27 22:00:00,1.706,355.449,0.194,30.851
2022-08-27 23:00:00,1.7,326.643,0.168,24.18
2022-08-28 00:00:00,2.592,294.383,0.155,21.716
2022-08-28 01:00:00,1.242,243.248,0.103,19.209
2022-08-28 02:00:00,1.205,230.955,0.128,21.816
2022-08-28 03:00:00,1.226,224.494,0.197,18.096
2022-08-28 04:00:00,0.963,214.705,0.357,17.898
2022-08-28 05:00:00,0.796,211.123,0.125,18.863
2022-08-28 06:00:00,8.0,193.876,2.968,14.822
2022-08-28 07:00:00,98.451,151.682,29.37,11.249
2022-08-28 08:00:00,353.81,123.298,95.915,10.666
2022-08-28 09:00:00,720.43,111.802,189.911,6.61
2022-08-28 10:00:00,1108.179,100.156,282.466,4.671
2022-08-28 11:00:00,1443.956,86.894,344.471,4.015
2022-08-28 12:00:00,1652.738,64.001,373.996,2.666
2022-08-28 13:00:00,1663.157,56.724,386.441,4.652
2022-08-28 14:00:00,1088.078,109.905,360.243,4.025
2022-08-28 15:00:00,611.05,160.076,305.378,3.724
2022-08-28 16:00:00,279.123,234.672,230.063,5.819
2022-08-28 17:00:00,348.361,237.588,128.555,10.563
2022-08-28 18:00:00,284.975,225.68,42.764,16.909
2022-08-28 19:00:00,54.813,302.918,8.83,28.059
2022-08-28 20:00:00,2.576,432.712,0.48,37.625
2022-08-28 21:00:00,1.611,431.22,0.235,32.322
2022-08-28 22:00:00,1.183,369.158,0.212,24.836
2022-08-28 23:00:00,1.809,325.661,0.169,21.905
2022-08-29 00:00:00,1.318,262.969,0.217,20.659
2022-08-29 01:00:00,1.071,222.482,0.179,18.668
2022-08-29 02:00:00,1.935,201.248,0.171,16.494
2022-08-29 03:00:00,1.637,206.09,0.177,17.776
2022-08-29 04:00:00,1.546,194.712,0.374,17.562
2022-08-29 05:00:00,3.036,192.242,0.199,16.684
2022-08-29 06:00:00,5.124,197.853,2.852,18.26
2022-08-29 07:00:00,24.005,200.24,31.556,10.817
2022-08-29 08:00:00,54.693,202.522,100.078,6.106
2022-08-29 09:00:00,122.486,184.186,183.888,3.856
2022-08-29 10:00:00,177.116,160.876,257.509,2.889
2022-08-29 11:00:00,207.24,156.744,317.531,2.38
2022-08-29 12:00:00,186.394,164.294,368.445,3.656
2022-08-29 13:00:00,165.239,174.381,345.243,3.377
2022-08-29 14:00:00,326.668,138.238,272.332,5.489
2022-08-29 15:00:00,473.88,152.396,165.566,4.86
2022-08-29 16:00:00,187.318,191.0,99.257,5.322
2022-08-29 17:00:00,106.93,223.632,55.627,10.229
2022-08-29 18:00:00,34.694,312.63,32.772,14.132
2022-08-29 19:00:00,8.061,349.48,10.968,25.537
2022-08-29 20:00:00,4.156,377.828,0.612,33.477
2022-08-29 21:00:00,2.665,386.541,0.238,36.377
2022-08-29 22:00:00,1.834,368.187,0.192,36.175
2022-08-29 23:00:00,2.383,317.355,0.142,25.213
2022-08-30 00:00:00,2.017,278.1,0.139,27.025
2022-08-30 01:00:00,1.702,250.872,0.097,22.72
2022-08-30 02:00:00,1.696,239.89,0.125,19.727
2022-08-30 03:00:00,1.874,220.994,0.334,19.822
2022-08-30 04:00:00,1.284,211.182,0.413,16.944
2022-08-30 05:00:00,2.394,212.497,0.16,20.314
2022-08-30 06:00:00,3.361,230.279,0.103,20.649
2022-08-30 07:00:00,8.968,259.904,0.217,23.401
2022-08-30 08:00:00,38.177,261.24,1.964,20.068
2022-08-30 09:00:00,124.407,187.543,5.408,16.354
2022-08-30 10:00:00,274.435,157.735,10.018,13.955
2022-08-30 11:00:00,309.998,156.617,25.57,10.74
2022-08-30 12:00:00,322.348,160.993,39.641,8.117
2022-08-30 13:00:00,467.63,140.411,42.258,8.433
2022-08-30 14:00:00,582.943,123.747,30.366,10.387
2022-08-30 15:00:00,534.957,136.662,28.662,9.427
2022-08-30 16:00:00,843.278,125.919,28.807,16.342
2022-08-30 17:00:00,760.861,121.713,13.704,23.334
2022-08-30 18:00:00,345.129,187.535,8.935,22.532
2022-08-30 19:00:00,68.473,334.337,4.38,26.034
2022-08-30 20:00:00,2.0,394.276,0.474,30.63
2022-08-30 21:00:00,1.495,443.046,0.062,34.097
2022-08-30 22:00:00,1.797,420.464,0.09,30.411
2022-08-30 23:00:00,1.783,348.893,0.089,23.99
2022-08-31 00:00:00,1.477,309.91,0.083,25.6
2022-08-31 01:00:00,1.586,266.965,0.038,23.105
2022-08-31 02:00:00,1.635,257.294,0.02,22.463
2022-08-31 03:00:00,1.411,269.331,0.17,22.719
2022-08-31 04:00:00,1.349,257.252,0.954,22.079
2022-08-31 05:00:00,2.478,258.764,0.024,24.58
2022-08-31 06:00:00,2.487,267.523,1.674,21.831
2022-08-31 07:00:00,43.921,269.71,23.22,14.55
2022-08-31 08:00:00,150.836,224.535,66.618,8.379
2022-08-31 09:00:00,441.989,164.026,123.745,7.489
2022-08-31 10:00:00,646.679,128.225,194.81,7.813
2022-08-31 11:00:00,626.212,123.678,187.912,9.219
2022-08-31 12:00:00,663.06,118.842,238.901,3.62
2022-08-31 13:00:00,501.69,137.092,235.337,5.048
2022-08-31 14:00:00,584.037,124.711,178.834,6.926
2022-08-31 15:00:00,434.21,143.911,141.933,8.177
2022-08-31 16:00:00,413.696,153.349,115.329,12.117
2022-08-31 17:00:00,262.709,198.869,56.305,17.829
2022-08-31 18:00:00,130.407,248.258,21.648,28.216
2022-08-31 19:00:00,32.157,359.085,6.684,25.639
2022-08-31 20:00:00,3.569,493.077,0.229,35.898
2022-08-31 21:00:00,2.802,507.345,0.145,40.818
2022-08-31 22:00:00,1.973,491.572,0.149,32.425
2022-08-31 23:00:00,0.617,425.554,0.193,28.114
2022-09-01 00:00:00,0.622,423.282,0.179,27.206
2022-09-01 01:00:00,0.797,366.482,0.154,25.039
2022-09-01 02:00:00,1.366,339.843,0.115,25.857
2022-09-01 03:00:00,0.617,331.579,0.615,27.486
2022-09-01 04:00:00,0.592,328.963,0.227,24.12
2022-09-01 05:00:00,0.816,329.195,0.123,27.015
2022-09-01 06:00:00,2.647,327.974,0.746,26.453
2022-09-01 07:00:00,42.78,333.215,10.818,23.952
2022-09-01 08:00:00,252.77,260.549,41.073,17.448
2022-09-01 09:00:00,692.505,181.715,84.99,11.002
2022-09-01 10:00:00,1128.869,129.139,111.413,14.556
2022-09-01 11:00:00,1391.407,79.588,162.736,9.588
2022-09-01 12:00:00,1455.202,81.661,168.533,9.369
2022-09-01 13:00:00,1668.581,69.931,163.305,6.711
2022-09-01 14:00:00,1611.419,87.14,207.176,8.07
2022-09-01 15:00:00,1406.202,98.337,255.219,4.936
2022-09-01 16:00:00,958.754,133.322,150.781,10.387
2022-09-01 17:00:00,419.49,196.18,108.46,9.327
2022-09-01 18:00:00,158.146,265.542,40.156,14.566
2022-09-01 19:00:00,31.468,378.651,8.895,29.512
2022-09-01 20:00:00,2.604,472.756,0.242,40.071
2022-09-01 21:00:00,1.981,514.884,0.496,41.3
2022-09-01 22:00:00,1.721,469.643,0.116,36.558
2022-09-01 23:00:00,0.883,398.109,0.202,32.893
2022-09-02 00:00:00,0.67,358.787,0.19,31.166
2022-09-02 01:00:00,0.685,324.416,0.143,28.629
2022-09-02 02:00:00,0.874,329.725,0.135,27.84
2022-09-02 03:00:00,0.53,316.913,0.08,30.009
2022-09-02 04:00:00,0.299,307.669,0.195,33.337
2022-09-02 05:00:00,1.088,334.786,0.756,30.212
2022-09-02 06:00:00,3.734,356.067,1.106,33.149
2022-09-02 07:00:00,88.515,350.138,27.525,26.046
2022-09-02 08:00:00,345.473,242.589,128.011,8.758
2022-09-02 09:00:00,647.573,191.302,253.035,5.833
2022-09-02 10:00:00,1023.174,135.654,298.639,5.866
2022-09-02 11:00:00,1425.315,101.752,310.717,4.42
2022-09-02 12:00:00,1645.399,96.609,312.866,5.22
2022-09-02 13:00:00,1787.912,84.741,323.482,5.203
2022-09-02 14:00:00,1785.286,89.102,291.953,8.361
2022-09-02 15:00:00,1643.556,83.368,269.259,5.867
2022-09-02 16:00:00,1310.327,96.615,202.42,7.244
2022-09-02 17:00:00,773.443,174.383,141.198,13.209
2022-09-02 18:00:00,328.971,251.349,51.436,20.22
2022-09-02 19:00:00,42.577,376.224,7.033,37.091
2022-09-02 20:00:00,3.279,451.031,0.23,41.72
2022-09-02 21:00:00,3.012,485.887,0.185,47.02
2022-09-02 22:00:00,1.202,474.959,0.172,48.923
2022-09-02 23:00:00,1.065,431.539,0.191,37.407
2022-09-03 00:00:00,0.547,415.876,0.176,39.343
2022-09-03 01:00:00,0.345,365.67,0.164,32.415
2022-09-03 02:00:00,0.996,352.505,0.087,26.83
2022-09-03 03:00:00,0.249,353.485,0.053,32.317
2022-09-03 04:00:00,0.308,359.79,0.131,39.105
2022-09-03 05:00:00,0.205,362.429,0.119,30.545
2022-09-03 06:00:00,3.971,374.289,2.172,28.318
2022-09-03 07:00:00,89.559,304.479,27.21,24.765
2022-09-03 08:00:00,355.289,242.404,101.89,16.336
2022-09-03 09:00:00,796.648,173.661,239.553,7.656
2022-09-03 10:00:00,1130.254,143.797,302.506,7.809
2022-09-03 11:00:00,1313.626,126.805,248.692,11.762
2022-09-03 12:00:00,1509.725,129.041,300.135,9.062
2022-09-03 13:00:00,1738.789,124.021,238.121,10.851
2022-09-03 14:00:00,1670.378,131.0,331.785,7.241
2022-09-03 15:00:00,1307.719,155.776,322.406,8.543
2022-09-03 16:00:00,1051.028,172.702,264.558,9.736
2022-09-03 17:00:00,619.198,231.131,143.382,15.89
2022-09-03 18:00:00,162.572,353.129,47.794,26.551
2022-09-03 19:00:00,32.059,457.046,5.71,39.829
2022-09-03 20:00:00,4.805,547.68,0.144,49.151
2022-09-03 21:00:00,2.21,536.577,0.5,44.085
2022-09-03 22:00:00,1.641,479.835,0.184,40.413
2022-09-03 23:00:00,0.825,437.788,0.197,38.86
2022-09-04 00:00:00,1.105,388.179,0.179,36.698
2022-09-04 01:00:00,1.138,348.669,0.124,28.466
2022-09-04 02:00:00,0.724,348.853,0.038,29.244
2022-09-04 03:00:00,0.671,379.295,1.229,32.603
2022-09-04 04:00:00,0.68,384.799,0.09,31.953
2022-09-04 05:00:00,0.705,388.089,0.0,30.226
2022-09-04 06:00:00,2.08,405.793,1.448,25.417
2022-09-04 07:00:00,35.886,356.424,29.434,25.243
2022-09-04 08:00:00,170.97,294.22,111.095,12.417
2022-09-04 09:00:00,329.508,251.419,190.623,8.659
2022-09-04 10:00:00,575.52,197.888,248.264,7.868
2022-09-04 11:00:00,839.493,169.81,240.559,8.267
2022-09-04 12:00:00,1198.481,140.26,216.862,11.254
2022-09-04 13:00:00,1194.485,133.079,175.868,14.688
2022-09-04 14:00:00,1107.632,138.269,213.831,11.59
2022-09-04 15:00:00,927.614,154.801,222.944,12.705
2022-09-04 16:00:00,649.259,215.243,164.743,21.479
2022-09-04 17:00:00,454.043,244.219,109.749,22.968
2022-09-04 18:00:00,150.321,375.255,28.551,38.511
2022-09-04 19:00:00,15.893,528.915,5.118,41.847
2022-09-04 20:00:00,2.153,590.535,0.21,55.442
2022-09-04 21:00:00,3.183,584.866,0.129,46.961
2022-09-04 22:00:00,2.364,522.186,0.103,36.495
2022-09-04 23:00:00,0.892,416.915,0.147,27.318
2022-09-05 00:00:00,0.603,383.869,0.179,22.278
2022-09-05 01:00:00,0.522,348.773,0.191,23.128
2022-09-05 02:00:00,1.306,332.857,0.138,22.166
2022-09-05 03:00:00,0.473,322.396,0.088,23.58
2022-09-05 04:00:00,0.121,345.003,0.104,23.241
2022-09-05 05:00:00,0.137,355.142,0.123,26.272
2022-09-05 06:00:00,1.273,390.937,0.647,28.106
2022-09-05 07:00:00,36.314,381.128,16.48,26.104
2022-09-05 08:00:00,124.954,316.292,71.623,11.85
2022-09-05 09:00:00,353.935,218.395,177.998,5.468
2022-09-05 10:00:00,697.514,145.732,221.417,5.097
2022-09-05 11:00:00,1031.933,106.723,159.933,8.245
2022-09-05 12:00:00,1136.213,111.853,157.684,7.812
2022-09-05 13:00:00,1022.075,104.617,166.932,4.725
2022-09-05 14:00:00,819.353,117.067,161.056,7.954
2022-09-05 15:00:00,805.516,126.042,154.341,11.046
2022-09-05 16:00:00,758.388,130.039,124.819,8.59
2022-09-05 17:00:00,523.91,171.864,73.638,11.335
2022-09-05 18:00:00,198.796,296.693,21.059,22.078
2022-09-05 19:00:00,22.53,410.923,2.908,26.18
2022-09-05 20:00:00,3.413,524.819,0.407,36.185
2022-09-05 21:00:00,3.751,549.546,0.128,43.249
2022-09-05 22:00:00,1.576,507.642,0.524,38.462
2022-09-05 23:00:00,1.968,438.223,0.169,27.633
2022-09-06 00:00:00,0.881,427.791,0.186,28.757
2022-09-06 01:00:00,0.737,391.543,0.113,28.014
2022-09-06 02:00:00,1.261,375.12,0.0,29.563
2022-09-06 03:00:00,0.762,362.15,0.0,32.54
2022-09-06 04:00:00,0.661,371.444,0.0,34.653
2022-09-06 05:00:00,0.522,389.004,0.0,31.209
2022-09-06 06:00:00,0.452,396.068,0.103,30.486
2022-09-06 07:00:00,32.754,419.596,7.333,25.964
2022-09-06 08:00:00,264.504,281.609,33.935,16.358
2022-09-06 09:00:00,724.128,172.925,59.029,12.219
2022-09-06 10:00:00,1135.545,119.807,146.793,9.932
2022-09-06 11:00:00,1264.596,98.668,308.184,6.512
2022-09-06 12:00:00,1659.687,86.939,271.548,7.197
2022-09-06 13:00:00,1479.793,91.624,315.339,3.845
2022-09-06 14:00:00,1447.12,93.937,359.925,4.552
2022-09-06 15:00:00,811.597,138.901,312.214,7.266
2022-09-06 16:00:00,725.65,135.903,235.402,7.749
2022-09-06 17:00:00,475.993,174.921,115.206,12.046
2022-09-06 18:00:00,133.607,272.157,31.977,19.895
2022-09-06 19:00:00,16.909,389.286,3.112,28.777
2022-09-06 20:00:00,2.738,480.002,0.164,36.778
2022-09-06 21:00:00,3.916,492.577,0.521,33.382
2022-09-06 22:00:00,2.223,425.83,0.114,37.131
2022-09-06 23:00:00,2.718,358.236,0.17,30.397
2022-09-07 00:00:00,1.105,353.88,0.16,28.371
2022-09-07 01:00:00,0.754,309.531,0.142,27.036
2022-09-07 02:00:00,1.127,310.387,0.091,23.377
2022-09-07 03:00:00,0.597,321.848,0.127,25.036
2022-09-07 04:00:00,0.672,319.232,0.227,21.93
2022-09-07 05:00:00,0.641,331.627,0.228,27.254
2022-09-07 06:00:00,1.633,354.612,0.421,29.25
2022-09-07 07:00:00,38.736,355.378,9.498,25.024
2022-09-07 08:00:00,175.822,279.312,44.922,21.856
2022-09-07 09:00:00,371.801,196.091,106.897,13.398
2022-09-07 10:00:00,661.139,143.909,177.092,7.137
2022-09-07 11:00:00,679.327,142.808,197.367,7.626
2022-09-07 12:00:00,803.749,121.995,237.435,6.95
2022-09-07 13:00:00,1315.153,101.059,236.757,4.569
2022-09-07 14:00:00,1407.633,95.428,257.362,5.277
2022-09-07 15:00:00,1289.62,101.195,251.279,7.415
2022-09-07 16:00:00,847.778,135.07,133.079,14.346
2022-09-07 17:00:00,499.409,176.656,84.422,16.579
2022-09-07 18:00:00,220.235,249.828,29.186,20.501
2022-09-07 19:00:00,28.605,402.682,2.858,35.905
2022-09-07 20:00:00,3.756,524.232,0.364,41.431
2022-09-07 21:00:00,2.23,552.326,0.159,40.0
2022-09-07 22:00:00,1.252,492.487,0.542,34.484
2022-09-07 23:00:00,1.064,452.899,0.174,34.653
2022-09-08 00:00:00,0.799,448.762,0.185,29.154
2022-09-08 01:00:00,1.152,417.554,0.178,34.266
2022-09-08 02:00:00,0.803,405.06,0.017,36.06
2022-09-08 03:00:00,0.648,396.964,0.389,36.348
2022-09-08 04:00:00,0.577,402.987,0.117,32.448
2022-09-08 05:00:00,0.609,402.639,0.083,31.772
2022-09-08 06:00:00,1.804,442.852,1.07,36.575
2022-09-08 07:00:00,42.839,420.916,24.063,24.315
2022-09-08 08:00:00,224.381,292.335,88.488,14.413
2022-09-08 09:00:00,426.728,212.334,189.729,10.951
2022-09-08 10:00:00,771.395,152.425,254.692,9.228
2022-09-08 11:00:00,850.707,127.238,314.497,5.251
2022-09-08 12:00:00,930.251,124.365,284.187,6.46
2022-09-08 13:00:00,996.258,129.576,256.147,7.263
2022-09-08 14:00:00,1161.905,117.254,175.133,11.874
2022-09-08 15:00:00,1147.009,125.06,237.167,9.707
2022-09-08 16:00:00,978.503,128.451,198.474,13.018
2022-09-08 17:00:00,567.894,167.372,91.513,12.416
2022-09-08 18:00:00,258.278,264.796,32.262,25.315
2022-09-08 19:00:00,33.832,400.929,3.512,36.715
2022-09-08 20:00:00,2.212,513.307,0.263,42.071
2022-09-08 21:00:00,2.033,541.079,0.429,39.89
2022-09-08 22:00:00,1.688,511.337,0.239,38.738
2022-09-08 23:00:00,1.559,494.477,0.2,33.458
2022-09-09 00:00:00,1.195,455.122,0.221,31.91
2022-09-09 01:00:00,0.953,439.586,0.197,28.298
2022-09-09 02:00:00,1.303,445.768,0.083,31.98
2022-09-09 03:00:00,0.66,456.624,0.331,35.411
2022-09-09 04:00:00,0.646,455.401,0.0,37.416
2022-09-09 05:00:00,0.321,457.776,0.0,34.047
2022-09-09 06:00:00,0.45,517.084,0.459,34.49
2022-09-09 07:00:00,52.017,487.869,23.209,31.595
2022-09-09 08:00:00,294.992,336.63,101.355,16.19
2022-09-09 09:00:00,788.109,196.963,239.812,6.573
2022-09-09 10:00:00,1346.781,99.317,371.201,3.401
2022-09-09 11:00:00,1771.679,78.686,449.191,3.504
2022-09-09 12:00:00,1990.89,63.608,474.962,4.028
2022-09-09 13:00:00,2079.295,59.333,493.687,3.676
2022-09-09 14:00:00,1969.582,68.794,452.232,2.617
2022-09-09 15:00:00,1684.694,99.424,394.393,3.438
2022-09-09 16:00:00,1242.05,120.775,293.344,4.508
2022-09-09 17:00:00,701.754,185.472,148.714,9.805
2022-09-09 18:00:00,262.281,282.845,35.367,17.368
2022-09-09 19:00:00,29.678,396.823,2.153,28.021
2022-09-09 20:00:00,2.8,525.454,0.406,41.618
2022-09-09 21:00:00,2.889,546.64,0.164,48.945
2022-09-09 22:00:00,1.917,548.475,0.424,43.416
2022-09-09 23:00:00,1.399,467.171,0.243,35.852
2022-09-10 00:00:00,1.005,450.185,0.142,40.45
2022-09-10 01:00:00,0.717,420.814,0.18,34.242
2022-09-10 02:00:00,1.426,403.226,0.126,35.596
2022-09-10 03:00:00,0.665,413.783,0.386,36.953
2022-09-10 04:00:00,0.694,405.683,0.066,37.829
2022-09-10 05:00:00,0.42,402.353,0.0,38.343
2022-09-10 06:00:00,0.917,434.277,0.656,46.05
2022-09-10 07:00:00,62.55,378.413,23.018,40.009
2022-09-10 08:00:00,313.22,315.142,108.786,23.248
2022-09-10 09:00:00,785.823,239.745,239.986,11.717
2022-09-10 10:00:00,1289.466,150.301,348.664,8.055
2022-09-10 11:00:00,1721.033,111.6,441.575,5.397
2022-09-10 12:00:00,1973.359,92.683,474.504,4.17
2022-09-10 13:00:00,1989.757,82.376,472.149,2.986
2022-09-10 14:00:00,1795.494,89.578,438.19,2.502
2022-09-10 15:00:00,1586.182,91.336,381.806,2.758
2022-09-10 16:00:00,1174.064,124.16,266.399,4.25
2022-09-10 17:00:00,646.748,193.578,136.667,11.762
2022-09-10 18:00:00,221.653,318.176,30.773,27.706
2022-09-10 19:00:00,24.949,455.372,2.441,36.575
2022-09-10 20:00:00,1.956,528.653,0.434,50.603
2022-09-10 21:00:00,1.794,539.745,0.255,54.444
2022-09-10 22:00:00,2.287,477.466,0.605,49.869
2022-09-10 23:00:00,2.795,427.683,0.179,41.191
2022-09-11 00:00:00,1.851,447.939,0.179,35.938
2022-09-11 01:00:00,1.785,396.481,0.061,34.236
2022-09-11 02:00:00,1.207,432.633,0.027,36.154
2022-09-11 03:00:00,0.876,441.184,0.482,38.368
2022-09-11 04:00:00,0.692,424.441,0.0,37.959
2022-09-11 05:00:00,0.69,449.422,0.0,33.043
2022-09-11 06:00:00,0.695,460.486,0.544,33.172
2022-09-11 07:00:00,59.736,375.546,23.623,32.607
2022-09-11 08:00:00,309.16,276.734,112.582,14.957
2022-09-11 09:00:00,769.753,201.572,236.733,11.688
2022-09-11 10:00:00,1263.583,155.42,360.13,5.35
2022-09-11 11:00:00,1668.933,112.082,442.851,5.308
2022-09-11 12:00:00,1924.854,82.226,472.377,3.575
2022-09-11 13:00:00,1985.586,80.335,483.07,2.627
2022-09-11 14:00:00,1876.407,75.893,451.893,3.094
2022-09-11 15:00:00,1596.164,88.542,383.534,3.201
2022-09-11 16:00:00,1168.238,122.131,283.307,3.945
2022-09-11 17:00:00,644.489,189.87,129.941,13.898
2022-09-11 18:00:00,222.366,340.721,38.236,31.024
2022-09-11 19:00:00,24.532,478.802,3.637,45.142
2022-09-11 20:00:00,4.841,579.801,0.412,54.431
2022-09-11 21:00:00,6.757,573.731,0.145,38.949
2022-09-11 22:00:00,2.963,496.192,0.517,36.89
2022-09-11 23:00:00,1.224,430.006,0.179,27.977
2022-09-12 00:00:00,1.384,409.484,0.211,27.734
2022-09-12 01:00:00,0.858,373.971,0.207,26.529
2022-09-12 02:00:00,0.81,361.701,0.194,26.303
2022-09-12 03:00:00,0.856,403.565,0.049,29.349
2022-09-12 04:00:00,0.646,399.687,0.11,28.792
2022-09-12 05:00:00,0.528,433.586,0.087,31.067
2022-09-12 06:00:00,0.24,466.214,0.252,33.224
2022-09-12 07:00:00,46.138,443.595,11.634,33.849
2022-09-12 08:00:00,279.062,327.345,73.26,16.755
2022-09-12 09:00:00,747.79,194.653,165.323,10.029
2022-09-12 10:00:00,1290.658,116.236,198.522,7.535
2022-09-12 11:00:00,1687.234,77.732,214.856,7.716
2022-09-12 12:00:00,1914.587,62.874,153.847,11.013
2022-09-12 13:00:00,1971.952,53.76,79.943,13.621
2022-09-12 14:00:00,1900.113,58.201,52.314,13.636
2022-09-12 15:00:00,1550.438,76.426,33.847,16.503
2022-09-12 16:00:00,1131.092,102.236,56.817,17.048
2022-09-12 17:00:00,595.858,163.243,52.639,21.901
2022-09-12 18:00:00,170.846,279.215,18.799,31.08
2022-09-12 19:00:00,7.411,444.09,1.414,37.886
2022-09-12 20:00:00,3.627,499.941,0.111,47.75
2022-09-12 21:00:00,3.192,494.5,0.11,35.403
2022-09-12 22:00:00,1.668,466.405,0.108,37.698
2022-09-12 23:00:00,1.129,406.319,0.098,35.115
2022-09-13 00:00:00,1.172,381.659,0.052,34.367
2022-09-13 01:00:00,0.896,335.939,0.0,32.106
2022-09-13 02:00:00,1.609,326.376,0.0,29.536
2022-09-13 03:00:00,0.649,318.044,0.0,33.463
2022-09-13 04:00:00,0.498,317.621,0.0,31.063
2022-09-13 05:00:00,0.32,325.743,0.0,33.116
2022-09-13 06:00:00,0.262,357.781,0.086,33.238
2022-09-13 07:00:00,10.531,389.405,4.932,30.87
2022-09-13 08:00:00,207.247,284.538,9.357,26.466
2022-09-13 09:00:00,666.462,155.821,15.26,27.472
2022-09-13 10:00:00,989.822,106.038,34.785,19.081
2022-09-13 11:00:00,822.833,130.9,65.403,12.993
2022-09-13 12:00:00,349.211,178.681,74.854,11.888
2022-09-13 13:00:00,294.388,181.271,49.249,17.059
2022-09-13 14:00:00,185.581,209.979,30.336,19.572
2022-09-13 15:00:00,124.954,251.495,22.682,19.824
2022-09-13 16:00:00,110.267,272.453,19.181,24.837
2022-09-13 17:00:00,46.808,329.847,8.869,32.255
2022-09-13 18:00:00,10.872,416.257,1.394,44.192
2022-09-13 19:00:00,2.942,478.06,0.002,48.718
2022-09-13 20:00:00,1.484,514.626,0.0,53.216
2022-09-13 21:00:00,1.368,506.67,0.0,47.578
2022-09-13 22:00:00,0.958,468.071,0.0,36.476
2022-09-13 23:00:00,0.987,415.551,0.0,33.749
2022-09-14 00:00:00,0.817,389.591,0.0,34.707
2022-09-14 01:00:00,1.046,342.639,0.0,34.023
2022-09-14 02:00:00,0.996,332.447,0.0,30.018
2022-09-14 03:00:00,0.745,342.113,0.0,32.051
2022-09-14 04:00:00,0.539,320.651,0.0,29.852
2022-09-14 05:00:00,0.552,335.95,0.0,32.667
2022-09-14 06:00:00,0.934,355.953,0.514,30.655
2022-09-14 07:00:00,1.767,411.321,3.941,35.613
2022-09-14 08:00:00,17.355,383.331,22.326,18.576
2022-09-14 09:00:00,53.214,324.042,53.546,18.409
2022-09-14 10:00:00,124.711,284.209,64.982,13.235
2022-09-14 11:00:00,198.214,221.806,83.581,11.484
2022-09-14 12:00:00,268.907,189.697,74.795,10.497
2022-09-14 13:00:00,287.562,183.27,78.878,10.088
2022-09-14 14:00:00,302.995,177.059,62.135,16.266
